employee_id,review_date,review_period,self_rating,manager_rating,overall_rating,goals_achieved,goals_target,feedback_summary,goals_met_pct
364,2024-06-15,H1-2024,3,3,3,2,5,But art mother before.,40.0
364,2024-12-15,H2-2024,4,4,4,4,5,Leg fine list like a much.,80.0
364,2025-06-15,H1-2025,4,2,3,3,5,Without soldier or spend player.,60.0
365,2023-06-15,H1-2023,4,5,4,3,5,Lot west particular add painting.,60.0
365,2023-12-15,H2-2023,4,4,4,4,5,Wear pattern cold student hear old onto.,80.0
365,2024-06-15,H1-2024,4,5,4,4,5,Picture fall between sense.,80.0
365,2024-12-15,H2-2024,5,4,4,3,5,Try option your must understand.,60.0
365,2025-06-15,H1-2025,4,5,4,2,5,Suffer add step include assume.,40.0
366,2023-06-15,H1-2023,3,3,3,5,5,Ahead many child page.,100.0
366,2023-12-15,H2-2023,5,4,4,4,5,Day choose look exactly away.,80.0
366,2024-06-15,H1-2024,4,5,4,3,5,Drive production affect such read two.,60.0
366,2024-12-15,H2-2024,3,3,3,2,5,Daughter service network quite worker.,40.0
366,2025-06-15,H1-2025,4,3,4,2,5,Talk final me seem.,40.0
367,2023-06-15,H1-2023,2,1,2,2,5,Game partner parent picture.,40.0
367,2023-12-15,H2-2023,2,1,2,4,5,Each research light I public common.,80.0
367,2024-06-15,H1-2024,1,1,1,3,5,Their call cause her.,60.0
367,2024-12-15,H2-2024,2,1,2,3,5,Pretty production never someone from fear.,60.0
367,2025-06-15,H1-2025,2,2,2,4,5,Tv six dinner investment.,80.0
368,2023-06-15,H1-2023,5,5,5,5,5,Look bad size choose.,100.0
368,2023-12-15,H2-2023,5,5,5,2,5,Provide network letter system activity question bar.,40.0
368,2024-06-15,H1-2024,5,3,4,5,5,Hundred college quite why.,100.0
368,2024-12-15,H2-2024,4,3,4,3,5,Network kitchen no none bring international someone.,60.0
368,2025-06-15,H1-2025,5,4,4,3,5,Account world coach understand close want beat.,60.0
369,2023-06-15,H1-2023,4,3,4,4,5,Cause majority black list.,80.0
369,2023-12-15,H2-2023,4,4,4,5,5,Capital boy eight interest.,100.0
370,2023-06-15,H1-2023,3,3,3,5,5,Executive kid itself as manage drop.,100.0
370,2023-12-15,H2-2023,3,3,3,4,5,Charge door director strong pressure become.,80.0
370,2024-06-15,H1-2024,4,4,4,5,5,Section particular political notice kitchen.,100.0
370,2024-12-15,H2-2024,4,3,4,4,5,Measure particularly expert great know still.,80.0
370,2025-06-15,H1-2025,3,2,2,5,5,Conference property second himself their along door special.,100.0
371,2023-06-15,H1-2023,3,4,4,4,5,Mind wind identify exactly world show look.,80.0
371,2023-12-15,H2-2023,3,4,4,2,5,Do poor once section either Congress.,40.0
371,2024-06-15,H1-2024,4,5,4,5,5,Democrat end something maintain purpose remember.,100.0
371,2024-12-15,H2-2024,5,5,5,3,5,Drop art send put although forget.,60.0
371,2025-06-15,H1-2025,4,5,4,3,5,Party table be figure their no.,60.0
372,2023-06-15,H1-2023,4,5,4,3,5,Themselves voice note really follow dream rule apply.,60.0
372,2023-12-15,H2-2023,4,5,4,5,5,Worker population customer scientist grow.,100.0
372,2024-06-15,H1-2024,5,5,5,5,5,Capital collection institution conference film black support.,100.0
372,2024-12-15,H2-2024,4,5,4,4,5,Spend dog tree maybe subject cultural live.,80.0
372,2025-06-15,H1-2025,5,4,4,5,5,Time community decide conference.,100.0
373,2023-06-15,H1-2023,3,1,2,2,5,Republican study dinner thing foot somebody lawyer.,40.0
373,2023-12-15,H2-2023,2,2,2,4,5,Believe guy bed pass.,80.0
373,2024-06-15,H1-2024,3,1,2,4,5,Many special natural situation him financial.,80.0
373,2024-12-15,H2-2024,2,1,2,4,5,Picture organization feel know foot deep.,80.0
373,2025-06-15,H1-2025,2,3,2,3,5,Least one couple heavy.,60.0
374,2023-06-15,H1-2023,2,2,2,4,5,Very place condition both hold management.,80.0
374,2023-12-15,H2-2023,4,3,4,2,5,Likely teach central speak.,40.0
374,2024-06-15,H1-2024,4,2,3,4,5,Big assume near debate.,80.0
374,2024-12-15,H2-2024,4,3,4,5,5,Gas picture me produce then.,100.0
374,2025-06-15,H1-2025,2,3,2,4,5,Teach home station as since.,80.0
376,2023-06-15,H1-2023,1,1,1,3,5,Game feel ahead Republican author.,60.0
376,2023-12-15,H2-2023,2,3,2,5,5,Letter case baby various.,100.0
376,2024-06-15,H1-2024,3,1,2,4,5,Perform heart already culture.,80.0
376,2024-12-15,H2-2024,1,1,1,2,5,Cover wish radio once order.,40.0
376,2025-06-15,H1-2025,2,2,2,4,5,Know ability color ten that ever.,80.0
377,2023-06-15,H1-2023,3,3,3,4,5,Suggest until feeling community focus.,80.0
377,2023-12-15,H2-2023,4,2,3,4,5,Reflect best record whatever letter statement discuss.,80.0
377,2024-06-15,H1-2024,4,4,4,4,5,His let painting certainly never cup.,80.0
377,2024-12-15,H2-2024,2,3,2,4,5,Near wind even party agent.,80.0
377,2025-06-15,H1-2025,3,4,4,4,5,Leave card young attention hope.,80.0
378,2023-06-15,H1-2023,2,2,2,5,5,Any child million choice song smile data.,100.0
378,2023-12-15,H2-2023,1,3,2,3,5,Contain teach age authority.,60.0
378,2024-06-15,H1-2024,3,1,2,5,5,Front source interest call model tax.,100.0
378,2024-12-15,H2-2024,1,2,2,3,5,Really bad economy.,60.0
378,2025-06-15,H1-2025,1,1,1,4,5,Animal part part building part.,80.0
379,2023-06-15,H1-2023,2,3,2,4,5,Whether mouth office Mrs share will set place.,80.0
379,2023-12-15,H2-2023,2,4,3,5,5,Majority my me.,100.0
379,2024-06-15,H1-2024,4,2,3,4,5,Later individual win friend PM.,80.0
379,2024-12-15,H2-2024,4,3,4,2,5,Talk national TV hospital turn mention step.,40.0
379,2025-06-15,H1-2025,3,4,4,4,5,Summer life inside note suffer.,80.0
380,2023-06-15,H1-2023,3,5,4,2,5,Population system scene them individual determine learn.,40.0
380,2023-12-15,H2-2023,5,3,4,4,5,Or last range father.,80.0
380,2024-06-15,H1-2024,5,4,4,2,5,Address but kitchen treat quality.,40.0
380,2024-12-15,H2-2024,5,4,4,5,5,Have let himself staff if meet.,100.0
380,2025-06-15,H1-2025,5,3,4,5,5,Bill reduce class front art happy result.,100.0
382,2023-06-15,H1-2023,1,1,1,5,5,Institution realize voice treatment off.,100.0
382,2023-12-15,H2-2023,3,2,2,4,5,Pass news executive example service treat.,80.0
382,2024-06-15,H1-2024,1,2,2,2,5,More well hit nation alone take force.,40.0
382,2024-12-15,H2-2024,1,1,1,5,5,Professional know ask challenge.,100.0
382,2025-06-15,H1-2025,3,2,2,5,5,Raise field administration determine view.,100.0
383,2023-06-15,H1-2023,4,4,4,2,5,Certain while as home office wish back modern.,40.0
383,2023-12-15,H2-2023,5,5,5,2,5,Memory tonight fire program require single line rock.,40.0
383,2024-06-15,H1-2024,5,5,5,4,5,When admit year.,80.0
383,2024-12-15,H2-2024,4,5,4,2,5,Animal concern star knowledge trip.,40.0
383,2025-06-15,H1-2025,5,4,4,5,5,Relate compare others western until soon.,100.0
384,2023-06-15,H1-2023,2,1,2,3,5,We series toward later.,60.0
384,2023-12-15,H2-2023,2,1,2,5,5,Enjoy author skin manage career law price.,100.0
384,2024-06-15,H1-2024,1,2,2,3,5,Sure keep level easy tough.,60.0
384,2024-12-15,H2-2024,3,1,2,2,5,Cup myself themselves them push party voice.,40.0
384,2025-06-15,H1-2025,1,2,2,4,5,Herself against opportunity hand notice try.,80.0
385,2023-06-15,H1-2023,3,3,3,3,5,Industry religious here someone pressure office.,60.0
385,2023-12-15,H2-2023,1,1,1,4,5,Pretty eye instead himself either.,80.0
385,2024-06-15,H1-2024,1,3,2,5,5,Scientist leader agent full early point bag.,100.0
385,2024-12-15,H2-2024,1,1,1,4,5,Responsibility read school once decide so black charge.,80.0
385,2025-06-15,H1-2025,2,3,2,2,5,Because move reflect age level mind board board.,40.0
386,2023-06-15,H1-2023,2,2,2,5,5,Contain determine buy respond them these.,100.0
386,2023-12-15,H2-2023,2,2,2,3,5,Region get school eat place drive director.,60.0
386,2024-06-15,H1-2024,2,2,2,3,5,Organization heart community soon record.,60.0
386,2024-12-15,H2-2024,3,2,2,5,5,Art the member life PM three seem.,100.0
386,2025-06-15,H1-2025,4,3,4,2,5,Now herself pull exactly.,40.0
387,2023-06-15,H1-2023,1,2,2,2,5,Join start attack act could.,40.0
387,2023-12-15,H2-2023,2,1,2,3,5,Every specific language office public from.,60.0
387,2024-06-15,H1-2024,3,1,2,2,5,Outside former process major often.,40.0
387,2024-12-15,H2-2024,2,2,2,4,5,Onto sure during four forward whole.,80.0
387,2025-06-15,H1-2025,1,2,2,2,5,See take treat assume boy tonight.,40.0
388,2023-06-15,H1-2023,2,2,2,2,5,Start under partner cold against guy.,40.0
388,2023-12-15,H2-2023,1,1,1,5,5,Media writer where mouth check now cup.,100.0
388,2024-06-15,H1-2024,1,2,2,4,5,Court late statement candidate board.,80.0
388,2024-12-15,H2-2024,2,2,2,4,5,Environmental fight increase shoulder standard let.,80.0
388,2025-06-15,H1-2025,1,2,2,5,5,Rule perform around avoid people major.,100.0
389,2023-06-15,H1-2023,4,5,4,4,5,Me ready network new student.,80.0
389,2023-12-15,H2-2023,5,4,4,5,5,Listen capital sing area expect.,100.0
389,2024-06-15,H1-2024,4,5,4,5,5,Front room trial star single throughout.,100.0
389,2024-12-15,H2-2024,4,5,4,5,5,Money national present ground.,100.0
389,2025-06-15,H1-2025,3,3,3,3,5,Technology write suffer decision argue relate billion group.,60.0
390,2023-06-15,H1-2023,2,2,2,4,5,Smile control turn lay boy imagine involve.,80.0
391,2023-06-15,H1-2023,4,3,4,3,5,Leader send that eat.,60.0
391,2023-12-15,H2-2023,3,4,4,4,5,Apply perform structure audience.,80.0
391,2024-06-15,H1-2024,3,5,4,3,5,Modern allow middle American.,60.0
391,2024-12-15,H2-2024,3,4,4,4,5,Own community nation consider rate although.,80.0
391,2025-06-15,H1-2025,4,3,4,3,5,Material already child commercial player on purpose.,60.0
392,2023-06-15,H1-2023,5,5,5,3,5,Page knowledge culture white heavy.,60.0
392,2023-12-15,H2-2023,4,5,4,5,5,Cold property training side heart drop.,100.0
392,2024-06-15,H1-2024,5,5,5,5,5,Ready build book doctor.,100.0
392,2024-12-15,H2-2024,5,4,4,4,5,View window matter many forward country.,80.0
392,2025-06-15,H1-2025,5,5,5,3,5,Treatment avoid authority management traditional activity.,60.0
394,2023-06-15,H1-2023,4,4,4,3,5,Raise under same edge air color.,60.0
394,2023-12-15,H2-2023,4,5,4,5,5,Five should able family.,100.0
394,2024-06-15,H1-2024,5,5,5,5,5,Trade group power produce.,100.0
394,2024-12-15,H2-2024,5,5,5,5,5,Material season soldier college line reflect.,100.0
394,2025-06-15,H1-2025,5,4,4,5,5,Skin most energy feeling question last certain.,100.0
395,2023-06-15,H1-2023,4,4,4,2,5,Return per financial particularly late economy.,40.0
395,2023-12-15,H2-2023,2,2,2,5,5,Wide either character benefit federal.,100.0
395,2024-06-15,H1-2024,4,3,4,4,5,Very cost budget indicate true possible party.,80.0
395,2024-12-15,H2-2024,4,2,3,5,5,Like billion true force story now make.,100.0
395,2025-06-15,H1-2025,3,4,4,3,5,Character somebody picture at continue consider fire.,60.0
396,2023-06-15,H1-2023,3,4,4,5,5,Anything under thought difference.,100.0
396,2023-12-15,H2-2023,2,4,3,5,5,Land above clearly perform trade us message coach.,100.0
396,2024-06-15,H1-2024,4,4,4,2,5,Stage police grow imagine feeling price.,40.0
396,2024-12-15,H2-2024,3,3,3,4,5,Man foreign child suffer.,80.0
396,2025-06-15,H1-2025,4,3,4,5,5,Name late think possible imagine during.,100.0
397,2023-06-15,H1-2023,4,2,3,2,5,Level visit heavy amount pull money turn.,40.0
397,2023-12-15,H2-2023,4,2,3,2,5,Expect down however trade act certainly because knowledge.,40.0
397,2024-06-15,H1-2024,4,3,4,2,5,Guy individual health.,40.0
397,2024-12-15,H2-2024,3,4,4,3,5,Business I so feel while explain.,60.0
397,2025-06-15,H1-2025,4,2,3,4,5,Foreign apply ten within.,80.0
398,2023-06-15,H1-2023,5,4,4,2,5,Billion past care.,40.0
398,2023-12-15,H2-2023,3,3,3,5,5,Process low purpose require entire probably set fish.,100.0
398,2024-06-15,H1-2024,3,4,4,3,5,Discussion individual need any.,60.0
398,2024-12-15,H2-2024,4,3,4,4,5,Sit professor cover spring conference compare action.,80.0
398,2025-06-15,H1-2025,4,3,4,2,5,Information course remain pressure financial whether population.,40.0
399,2023-06-15,H1-2023,1,2,2,3,5,Memory forward economy.,60.0
399,2023-12-15,H2-2023,2,2,2,2,5,Buy anything simple glass.,40.0
399,2024-06-15,H1-2024,1,1,1,4,5,Current use remain local keep.,80.0
399,2024-12-15,H2-2024,3,3,3,4,5,Great source five deep peace oil information.,80.0
399,2025-06-15,H1-2025,2,3,2,4,5,Coach last simply radio lawyer.,80.0
400,2023-06-15,H1-2023,1,2,2,3,5,Employee four color yeah cultural.,60.0
400,2023-12-15,H2-2023,2,1,2,5,5,Store already me lead investment while control continue.,100.0
400,2024-06-15,H1-2024,1,1,1,4,5,Conference information carry question room city good.,80.0
400,2024-12-15,H2-2024,2,1,2,5,5,Manage ten give speak ball car analysis interesting.,100.0
400,2025-06-15,H1-2025,1,2,2,3,5,Performance without past while meet represent.,60.0
401,2023-06-15,H1-2023,5,4,4,4,5,Environment traditional list window reach.,80.0
401,2023-12-15,H2-2023,4,5,4,3,5,Section on wide interesting.,60.0
401,2024-06-15,H1-2024,5,5,5,3,5,Summer goal his like firm.,60.0
401,2024-12-15,H2-2024,4,5,4,2,5,Newspaper inside administration spend.,40.0
401,2025-06-15,H1-2025,5,5,5,3,5,Deal yard project since chair among how.,60.0
402,2023-06-15,H1-2023,5,5,5,4,5,Land field range discuss student near.,80.0
402,2023-12-15,H2-2023,5,4,4,2,5,Recent unit fly center.,40.0
402,2024-06-15,H1-2024,5,5,5,5,5,Product pretty determine again.,100.0
402,2024-12-15,H2-2024,5,4,4,2,5,Clear performance music research at.,40.0
402,2025-06-15,H1-2025,4,5,4,3,5,Respond per ok health low series policy.,60.0
403,2023-06-15,H1-2023,2,2,2,4,5,Bad air generation ago street and fire.,80.0
403,2023-12-15,H2-2023,2,2,2,5,5,Relationship character candidate avoid house star describe.,100.0
403,2024-06-15,H1-2024,2,2,2,3,5,Be else society speak stuff.,60.0
403,2024-12-15,H2-2024,4,2,3,3,5,Different indeed effort actually avoid.,60.0
403,2025-06-15,H1-2025,3,2,2,5,5,Federal their course everyone paper.,100.0
404,2023-06-15,H1-2023,4,4,4,3,5,Threat maybe win until tough hair.,60.0
404,2023-12-15,H2-2023,3,3,3,3,5,Recent create soldier light tree.,60.0
404,2024-06-15,H1-2024,4,3,4,2,5,Policy national group consumer before three.,40.0
404,2024-12-15,H2-2024,3,2,2,2,5,Direction often hope approach.,40.0
404,2025-06-15,H1-2025,3,2,2,5,5,Analysis piece hot modern music new majority.,100.0
405,2023-06-15,H1-2023,3,2,2,5,5,Relate right along view change rate course real.,100.0
405,2023-12-15,H2-2023,4,4,4,4,5,Official student foreign training.,80.0
405,2024-06-15,H1-2024,2,2,2,4,5,Worry minute response scene.,80.0
405,2024-12-15,H2-2024,2,3,2,5,5,Raise it yeah heavy majority nature war.,100.0
405,2025-06-15,H1-2025,4,4,4,2,5,Prevent little investment effort tough upon interview.,40.0
406,2023-06-15,H1-2023,3,3,3,4,5,Vote power partner value performance shake region.,80.0
406,2023-12-15,H2-2023,3,3,3,3,5,May collection likely authority since art.,60.0
406,2024-06-15,H1-2024,2,2,2,2,5,Fine yourself without recognize.,40.0
406,2024-12-15,H2-2024,3,4,4,5,5,Idea long how move.,100.0
406,2025-06-15,H1-2025,2,4,3,4,5,Old media enjoy very sea phone.,80.0
407,2023-06-15,H1-2023,2,1,2,5,5,Something method capital night claim stand adult several.,100.0
407,2023-12-15,H2-2023,2,2,2,3,5,Gas eight statement light daughter.,60.0
407,2024-06-15,H1-2024,2,1,2,2,5,Anything door matter describe reduce.,40.0
407,2024-12-15,H2-2024,1,2,2,3,5,Leave live at spring.,60.0
407,2025-06-15,H1-2025,1,1,1,5,5,Question similar either.,100.0
408,2023-06-15,H1-2023,2,4,3,2,5,Add around say mission red.,40.0
408,2023-12-15,H2-2023,4,4,4,3,5,High speak make apply production bring.,60.0
408,2024-06-15,H1-2024,4,2,3,4,5,Season medical dinner.,80.0
408,2024-12-15,H2-2024,4,4,4,4,5,Blue themselves chair.,80.0
408,2025-06-15,H1-2025,3,3,3,2,5,Represent artist tough top claim.,40.0
409,2023-06-15,H1-2023,2,4,3,5,5,Full enough green create generation region.,100.0
409,2023-12-15,H2-2023,4,4,4,2,5,Push number seek point.,40.0
409,2024-06-15,H1-2024,2,3,2,2,5,West type least possible.,40.0
409,2024-12-15,H2-2024,3,2,2,5,5,Forward wife network together.,100.0
409,2025-06-15,H1-2025,4,2,3,4,5,Decision guess imagine bad.,80.0
410,2023-06-15,H1-2023,4,5,4,3,5,When lay only now dinner structure ask myself.,60.0
410,2023-12-15,H2-2023,3,3,3,2,5,Onto before note world generation media foreign leave.,40.0
410,2024-06-15,H1-2024,5,5,5,2,5,Share read ten despite.,40.0
410,2024-12-15,H2-2024,4,4,4,2,5,Ago choice think into well half.,40.0
410,2025-06-15,H1-2025,3,3,3,5,5,Office so important hair late fear.,100.0
411,2023-06-15,H1-2023,3,3,3,2,5,Military rule seek both everything bad few.,40.0
411,2023-12-15,H2-2023,5,5,5,5,5,Strong role difference yeah.,100.0
411,2024-06-15,H1-2024,3,3,3,2,5,Everybody million body Congress whose nor.,40.0
411,2024-12-15,H2-2024,4,4,4,3,5,Growth necessary customer practice follow one financial.,60.0
411,2025-06-15,H1-2025,5,3,4,2,5,Deep well effect capital.,40.0
412,2023-06-15,H1-2023,3,1,2,5,5,Rate white meet high of.,100.0
412,2023-12-15,H2-2023,1,1,1,5,5,Among too one suddenly we beat threat.,100.0
412,2024-06-15,H1-2024,2,3,2,2,5,Eight natural treat ago political could sport.,40.0
412,2024-12-15,H2-2024,1,3,2,5,5,Face each kid fast energy amount.,100.0
412,2025-06-15,H1-2025,2,2,2,2,5,Dinner glass camera music determine.,40.0
413,2023-06-15,H1-2023,2,4,3,4,5,Go popular him effect night role.,80.0
413,2023-12-15,H2-2023,3,3,3,3,5,Short form authority growth.,60.0
413,2024-06-15,H1-2024,2,4,3,4,5,Though call everybody.,80.0
413,2024-12-15,H2-2024,2,4,3,2,5,Machine face drug wrong there response.,40.0
413,2025-06-15,H1-2025,2,4,3,4,5,Wife station gun beyond another.,80.0
414,2023-06-15,H1-2023,3,2,2,5,5,Style week wear couple adult.,100.0
414,2023-12-15,H2-2023,3,4,4,5,5,Five low report happy price pick thing especially.,100.0
414,2024-06-15,H1-2024,2,2,2,5,5,While sort poor future.,100.0
414,2024-12-15,H2-2024,3,3,3,5,5,Maybe story natural senior wide stage.,100.0
414,2025-06-15,H1-2025,3,2,2,3,5,Energy question bring certainly skill goal road.,60.0
415,2023-06-15,H1-2023,2,3,2,4,5,Piece tough technology middle young.,80.0
415,2023-12-15,H2-2023,2,2,2,5,5,Sell worker past another.,100.0
415,2024-06-15,H1-2024,3,2,2,5,5,Follow style enough husband citizen.,100.0
415,2024-12-15,H2-2024,2,3,2,5,5,Picture begin push.,100.0
415,2025-06-15,H1-2025,2,2,2,2,5,Artist score less sure measure road.,40.0
416,2023-06-15,H1-2023,4,3,4,5,5,Class follow quite memory kid across second action.,100.0
416,2023-12-15,H2-2023,4,4,4,5,5,Hundred management almost.,100.0
416,2024-06-15,H1-2024,2,3,2,4,5,Everybody somebody while mean among.,80.0
416,2024-12-15,H2-2024,3,2,2,3,5,Trip impact under discover event stay space.,60.0
416,2025-06-15,H1-2025,4,2,3,4,5,Develop exactly suffer.,80.0
417,2023-06-15,H1-2023,4,3,4,4,5,Moment expert notice just what study anything.,80.0
417,2023-12-15,H2-2023,4,4,4,4,5,South scientist describe just.,80.0
417,2024-06-15,H1-2024,5,4,4,5,5,Raise course no practice responsibility.,100.0
417,2024-12-15,H2-2024,4,5,4,5,5,Go purpose religious other tax small.,100.0
417,2025-06-15,H1-2025,3,3,3,2,5,Life drop reach boy foreign office wrong.,40.0
419,2023-06-15,H1-2023,1,1,1,3,5,Interview carry buy.,60.0
419,2023-12-15,H2-2023,2,2,2,4,5,Wrong final letter subject throw especially eight.,80.0
419,2024-06-15,H1-2024,3,1,2,5,5,True management wife family law.,100.0
419,2024-12-15,H2-2024,1,3,2,4,5,Focus interview building care far cultural.,80.0
419,2025-06-15,H1-2025,3,2,2,4,5,General how term yet.,80.0
420,2023-06-15,H1-2023,5,5,5,5,5,Example cost at use speak usually return.,100.0
420,2023-12-15,H2-2023,4,4,4,4,5,Cell it single necessary.,80.0
420,2024-06-15,H1-2024,4,3,4,4,5,West of face partner question.,80.0
420,2024-12-15,H2-2024,4,3,4,5,5,Smile performance maintain try.,100.0
420,2025-06-15,H1-2025,5,3,4,2,5,Person lose find maintain.,40.0
421,2023-06-15,H1-2023,5,3,4,4,5,Star represent computer piece.,80.0
421,2023-12-15,H2-2023,3,4,4,3,5,Such major current son series fire.,60.0
421,2024-06-15,H1-2024,4,3,4,4,5,Nice world trip lose.,80.0
421,2024-12-15,H2-2024,3,5,4,2,5,Wish generation agree road.,40.0
421,2025-06-15,H1-2025,5,3,4,3,5,Investment together allow.,60.0
422,2023-06-15,H1-2023,4,5,4,4,5,Account perform forget phone professional bank exist smile.,80.0
422,2023-12-15,H2-2023,5,5,5,4,5,Series last then clear exactly art.,80.0
422,2024-06-15,H1-2024,5,5,5,3,5,Same have successful whole risk gun picture.,60.0
422,2024-12-15,H2-2024,5,5,5,3,5,Senior suddenly let within use follow pass.,60.0
422,2025-06-15,H1-2025,5,5,5,2,5,Lawyer everything girl particular lot view two.,40.0
423,2023-06-15,H1-2023,2,3,2,3,5,Shake address world either.,60.0
423,2023-12-15,H2-2023,4,2,3,3,5,Always window husband impact community.,60.0
423,2024-06-15,H1-2024,4,2,3,5,5,Any onto idea any.,100.0
423,2024-12-15,H2-2024,2,2,2,5,5,Someone key door pick level.,100.0
423,2025-06-15,H1-2025,2,2,2,2,5,Market sound prevent suddenly force direction.,40.0
424,2023-06-15,H1-2023,5,5,5,3,5,Peace attention several eat accept born.,60.0
424,2023-12-15,H2-2023,5,5,5,4,5,Reduce ground necessary mention process near.,80.0
425,2023-06-15,H1-2023,4,4,4,4,5,Never bring thing.,80.0
426,2023-06-15,H1-2023,1,3,2,2,5,Eight continue interview too field big.,40.0
426,2023-12-15,H2-2023,1,2,2,3,5,Police address trouble provide side possible.,60.0
426,2024-06-15,H1-2024,1,3,2,5,5,Company sound suggest.,100.0
426,2024-12-15,H2-2024,2,3,2,5,5,Offer answer very north cover.,100.0
426,2025-06-15,H1-2025,3,1,2,3,5,Success room different support billion.,60.0
427,2023-06-15,H1-2023,2,3,2,5,5,Financial be travel establish part play not.,100.0
427,2023-12-15,H2-2023,3,2,2,5,5,Wife white last prepare.,100.0
427,2024-06-15,H1-2024,2,1,2,5,5,For specific assume quite image possible.,100.0
427,2024-12-15,H2-2024,3,3,3,3,5,Pretty a late foreign.,60.0
427,2025-06-15,H1-2025,2,1,2,3,5,Position so direction modern consumer mention chance.,60.0
428,2023-06-15,H1-2023,4,2,3,4,5,Local bad right north industry.,80.0
428,2023-12-15,H2-2023,2,3,2,4,5,Buy case unit raise present.,80.0
428,2024-06-15,H1-2024,2,2,2,5,5,Girl move expect very.,100.0
428,2024-12-15,H2-2024,4,4,4,4,5,Audience happen campaign example.,80.0
428,2025-06-15,H1-2025,3,4,4,5,5,Eat action simply million north stand despite.,100.0
429,2023-06-15,H1-2023,2,2,2,4,5,Early authority require guess.,80.0
429,2023-12-15,H2-2023,3,2,2,3,5,Difference bank across religious arrive chair.,60.0
429,2024-06-15,H1-2024,3,4,4,4,5,Citizen find view edge.,80.0
429,2024-12-15,H2-2024,3,2,2,2,5,Happen want from about.,40.0
429,2025-06-15,H1-2025,4,3,4,2,5,Threat attack above car.,40.0
430,2023-06-15,H1-2023,4,4,4,3,5,Population available law sort watch.,60.0
430,2023-12-15,H2-2023,3,2,2,2,5,Peace make phone condition.,40.0
430,2024-06-15,H1-2024,4,2,3,2,5,White body relate leg us I.,40.0
430,2024-12-15,H2-2024,2,4,3,5,5,Officer partner identify author despite move.,100.0
430,2025-06-15,H1-2025,3,4,4,5,5,Peace life reach question debate fear feeling three.,100.0
431,2023-06-15,H1-2023,4,2,3,5,5,Smile to back next letter high understand data.,100.0
431,2023-12-15,H2-2023,4,3,4,4,5,Place series different purpose.,80.0
431,2024-06-15,H1-2024,3,4,4,4,5,Suddenly question sell thought organization statement since.,80.0
431,2024-12-15,H2-2024,4,3,4,2,5,Protect arrive explain south three old.,40.0
431,2025-06-15,H1-2025,2,2,2,4,5,Film issue may born.,80.0
432,2023-06-15,H1-2023,5,3,4,3,5,Attention star including simple hot mission.,60.0
432,2023-12-15,H2-2023,4,3,4,3,5,Environment section according doctor bed federal.,60.0
432,2024-06-15,H1-2024,3,3,3,4,5,Job suffer wrong save apply top.,80.0
432,2024-12-15,H2-2024,5,4,4,3,5,Usually ground trip sometimes matter.,60.0
433,2023-06-15,H1-2023,4,4,4,3,5,The serious body education ground on.,60.0
433,2023-12-15,H2-2023,3,4,4,3,5,Hair floor face.,60.0
433,2024-06-15,H1-2024,4,2,3,2,5,Program important one exactly very field moment.,40.0
433,2024-12-15,H2-2024,4,2,3,4,5,Argue visit draw play.,80.0
433,2025-06-15,H1-2025,4,4,4,5,5,Success strong security bar table future fear bad.,100.0
434,2023-06-15,H1-2023,2,2,2,3,5,Action also will appear.,60.0
434,2023-12-15,H2-2023,4,2,3,4,5,Above real feeling customer.,80.0
434,2024-06-15,H1-2024,2,2,2,5,5,True suffer test player.,100.0
434,2024-12-15,H2-2024,2,4,3,2,5,Eight stage mind best establish.,40.0
434,2025-06-15,H1-2025,3,3,3,4,5,But mouth method own measure pass.,80.0
435,2023-06-15,H1-2023,2,2,2,3,5,Rate condition get attack compare technology.,60.0
435,2023-12-15,H2-2023,2,3,2,4,5,Church ball off west song table material military.,80.0
435,2024-06-15,H1-2024,3,3,3,2,5,Foot fine authority per off.,40.0
435,2024-12-15,H2-2024,2,2,2,2,5,Democrat modern fire left lay not somebody.,40.0
435,2025-06-15,H1-2025,2,2,2,5,5,Person population their.,100.0
436,2023-06-15,H1-2023,3,3,3,2,5,Record available industry cultural beat.,40.0
436,2023-12-15,H2-2023,3,3,3,4,5,Cup security oil after nation sell tonight style.,80.0
436,2024-06-15,H1-2024,5,3,4,3,5,Sure education nice find eight wait.,60.0
436,2024-12-15,H2-2024,4,4,4,4,5,Rule teach quality college.,80.0
436,2025-06-15,H1-2025,5,3,4,3,5,Then develop executive before detail personal discuss watch.,60.0
438,2023-06-15,H1-2023,4,2,3,2,5,Star down where popular cover camera hold.,40.0
438,2023-12-15,H2-2023,2,3,2,2,5,Nothing door turn political degree bank.,40.0
438,2024-06-15,H1-2024,4,2,3,5,5,That and hair side deep well.,100.0
438,2024-12-15,H2-2024,4,3,4,3,5,To leg all.,60.0
438,2025-06-15,H1-2025,3,3,3,5,5,Because range care year.,100.0
439,2023-06-15,H1-2023,4,5,4,4,5,Fall store style person detail writer despite.,80.0
439,2023-12-15,H2-2023,5,5,5,2,5,Drop by fine century development walk.,40.0
439,2024-06-15,H1-2024,4,4,4,5,5,Rather only sense race well.,100.0
439,2024-12-15,H2-2024,5,4,4,4,5,What our investment.,80.0
439,2025-06-15,H1-2025,5,5,5,4,5,Write account color nation study effect.,80.0
440,2023-06-15,H1-2023,4,5,4,3,5,During child pattern send memory ready campaign event.,60.0
440,2023-12-15,H2-2023,5,5,5,4,5,Finish this value single education record.,80.0
